symbol,weeks,change,median,std,ratio
VWO,114,0.019741849342519616,0.005640217942861403,0.038655163093224816,0.5107170106851733
IPAC,114,0.020356800172419063,0.011786718002100294,0.0398783652687309,0.5104722832854203
PID,114,0.01855687390418675,0.004613130660378495,0.0363691498444301,0.5102366699129405
SMMD,114,0.025858585733819307,0.012953741229182136,0.05075303024762719,0.5094983611353581
EEM,114,0.0208348046755767,0.010113975831573363,0.04093318762711193,0.508995411385378
JCPB,114,0.008168043631194236,0.0038014898856083557,0.01605047793403739,0.508897221924632
AVUV,114,0.027997660881821266,0.0070853189678202755,0.05505183719967899,0.5085690561110742
MOAT,114,0.02238089534829999,0.013589685728263468,0.04403275073622661,0.5082783831146571
REGL,114,0.01994177235510778,0.008806057212940144,0.03924039514494655,0.5081949934868563
DFAT,114,0.026845221445354672,0.007305732510159424,0.05289563510223695,0.5075129808625625
IBTJ,114,0.006367865505326315,0.002180583177553208,0.012557600384144458,0.5070925424069508
IBDX,114,0.009466057364804364,0.005666227439913074,0.01867686526035604,0.506833305956179
TECL,114,0.09632625380071161,0.04169386819869747,0.19030945268623553,0.5061559078703534
REZ,114,0.022445489052428536,0.009276140766999452,0.04435441140778789,0.5060486283104523
FESM,83,0.028499762043882305,0.013445338644507698,0.05636229198363003,0.5056530002747196
ISCG,114,0.02690966546478381,0.012431800356437317,0.053251652096987866,0.5053301523072546
XME,114,0.03375523174450018,0.009577439068565563,0.06692076700985324,0.5044059303673275
EWX,114,0.018403128191207808,0.00806393133893979,0.0364980632633126,0.5042220475766013
VPL,114,0.020056631737657635,0.013723976031063123,0.03977957140032296,0.5041942643327424
UDOW,114,0.053191488433939414,0.03025726699245701,0.10551848693312245,0.5040963908784263
BOND,114,0.00842332082450729,0.004992703164538592,0.016722897946888957,0.5036998282988578
QDTE,68,0.028862350863648488,0.018041542986495074,0.05731876030989579,0.5035410868553895
FBND,114,0.007952188088613251,0.003375694845367594,0.01580271223715995,0.5032166611193327
LVHD,114,0.017267522468330646,0.00575503952271228,0.03431509924565975,0.5032047946215594
RGEF,34,0.025651078136026257,0.00963487595164203,0.05099093383060528,0.5030517429086623
GWX,114,0.020087085802729845,0.008988351259432537,0.039936662322977684,0.5029735745135786
SPTI,114,0.006578617011029678,0.0030959213713505074,0.013101201510331298,0.5021384493507666
VBK,114,0.02807455585709184,0.014076457226959826,0.05591415354850901,0.5021010616343394
URNM,114,0.05543956003838692,0.015537096015921348,0.11056256819376692,0.5014315508773826
HEDJ,114,0.021281269838110767,0.002161993657725958,0.04244610590117631,0.5013715483737932
XLP,114,0.015034454092091868,0.0095119259443881,0.029990017480518175,0.5013152827222727
SPBO,114,0.009013923718398317,0.005331479640668602,0.017980771307886414,0.5013090686740889
TIP,114,0.006248437770584414,0.0025509267841306027,0.012468859565285947,0.5011234377825892
PPH,114,0.01959439838281785,0.01110001331455901,0.03912316711318546,0.5008387568963981
ETHE,114,0.1150784029223693,0.0003408636546668453,0.22984181447638877,0.5006852351237033
XSOE,114,0.02087164144926088,0.00894147589216887,0.04169565782806694,0.5005711034785828
BSCW,114,0.00945471478824913,0.005020810989667446,0.018893188548494498,0.5004298117271755
XFIV,114,0.00670271845659494,0.0015051334480202794,0.013394435938334634,0.5004106546518977
CDC,114,0.014186873762780904,0.008315369283768304,0.02836245825089075,0.5001990179160635
PFF,114,0.012983103023960371,0.008169951481612925,0.025983010384224285,0.499676628380333
DFAS,114,0.02560610846063539,0.008745344765733964,0.0512514439445651,0.4996173081158772
KOMP,114,0.031021954435476937,0.012619419179659697,0.06215984781968577,0.49906741286539014
SDY,114,0.016811375345691146,0.01085114256041031,0.03368783211190412,0.49903405151887426
VGIT,114,0.006521663030138115,0.0021515060710681766,0.013069513034391687,0.4989981656528997
VCEB,114,0.008560735426716776,0.0054478104203481426,0.017157146932917505,0.498960314333629
DFIP,114,0.00687639454612274,0.002849016450671815,0.013784701107580018,0.4988424843206434
TOTL,114,0.007862155623247645,0.0031621829948222935,0.015763806885065818,0.49874726838325
EWL,114,0.020333983173468198,0.0013152635118377498,0.04077953251306422,0.49863208134997516
SCHD,114,0.01684887509707895,0.010422244417678583,0.033805380971698266,0.49840808216847965
EUSB,114,0.0076218991272376906,0.0038675580355864714,0.015314638880537327,0.49768715976215494
CGW,114,0.022471773374907578,0.00978908989246019,0.0451575289798974,0.49763071369364004
IUSB,114,0.007591415742147107,0.0038442285295516854,0.015273309877831395,0.49703802272523434
GDXU,114,0.11534384896336693,0.018336383765046205,0.23211413733302388,0.49692728882721293
COWZ,114,0.020162783598842007,0.006577255368209856,0.04057602447126982,0.49691372828105496
ESML,114,0.025990546592060945,0.010871788905941204,0.05231123543807194,0.49684444220074975
AGGY,114,0.007887642811644186,0.003262982256034608,0.01592803464368616,0.4952050261122976
KNG,114,0.015232563322283984,0.009628133017857143,0.03077053644117654,0.4950373013939419
JEMA,114,0.020466095978698987,0.005628012155125095,0.04138964869532216,0.4944737784404547
VTWG,114,0.02852117634908383,0.010517290780984845,0.0577060929791492,0.4942489584139636
VTC,114,0.008870113645250319,0.0053948985735018384,0.017950422419703283,0.4941451202571165
SUSC,114,0.008896670664993618,0.005847112586055747,0.01801413589661595,0.49387163037139653
IWO,114,0.028402412818328542,0.011143641128614545,0.057532337752741344,0.49367736350979763
VIOG,114,0.02544098868681423,0.00936146400379434,0.05157986144584567,0.4932349171493033
NOBL,114,0.016652051298613038,0.01162051427195765,0.033762840491879255,0.4932064677028061
FLCO,114,0.008798783985443169,0.005298831774209645,0.01785088226812383,0.4929047121191922
DFSV,114,0.027120083789388703,0.004855454182607355,0.0550849437000579,0.4923320596833105
FYX,114,0.027060788596096924,0.00891798353965445,0.0549896960084869,0.49210653195683174
IJT,114,0.0251914360310189,0.009157283196192023,0.05121785958007738,0.4918486683660208
FNDA,114,0.02484098851243318,0.010101612765870294,0.05051888603712526,0.49171686988858115
GTO,114,0.008038950619047427,0.004272671375631254,0.016365497026272702,0.49121335002181266
SPIP,114,0.006297723878505034,0.0023325961315026067,0.01283255176015318,0.490761619061637
AVIG,114,0.008001321589576373,0.003554227131578047,0.016310637620648265,0.49055847942125763
BIV,114,0.007989447529007349,0.0034501942116444972,0.0163105083534282,0.48983436664793456
BSVO,114,0.027701781887205356,0.007950446621690088,0.05660158031295757,0.4894171105124374
VTWO,114,0.026942040483285447,0.0070871978890793,0.05511829155284978,0.4888039836549045
KLMT,52,0.02137788291117869,0.011085488887620398,0.04375967263593838,0.48852931531351856
IWM,114,0.02682165438356727,0.006488516662641053,0.054992486803035596,0.48773306942152517
HTRB,114,0.008337388887637453,0.0025982520744560755,0.017104378999606543,0.487441776625111
SYLD,114,0.021828535888713804,0.008034138116366663,0.044802062542653995,0.48722167350960355
JGLO,67,0.019443992888424175,0.010337576986364505,0.03995344094600947,0.48666629026269714
SCHA,114,0.026097463122333842,0.010298996507513647,0.05363052035025338,0.4866158849829348
IGE,114,0.0218722685837209,0.00995172085029472,0.04497978861291016,0.48626881668899374
XLB,114,0.021007356871900966,0.010144742528204853,0.04320669280949793,0.4862060830372792
GIGB,114,0.00889473328604745,0.005842154255346288,0.018302103122110117,0.4859951463885066
VNQI,114,0.019895764337352614,0.006270600101691448,0.040954476504924696,0.4858019448731127
SCHP,114,0.006079518333057637,0.003226960649358235,0.01251570306477541,0.4857512439846887
DES,114,0.023944006440384316,0.008919130332983971,0.04938472491843734,0.4848464070606788
EWA,114,0.02262899949218264,0.010315154748588684,0.04672167177766129,0.48433625405934394
RWJ,114,0.027526387011753476,0.01304144180161071,0.056835614658538446,0.4843158146019658
AVSC,114,0.02793458544101135,0.010247396422176869,0.05770223916187364,0.48411614257543295
AGQ,114,0.06006910321837473,0.014482526748614055,0.12421237152930477,0.4836000027920161
JETS,114,0.041939835028008576,0.010196467490901195,0.0867979534535308,0.48318921540543
SOXL,114,0.13056317081560873,0.021805921491541147,0.27034592537686053,0.4829485431807581
ECH,114,0.02886789127378386,0.00409171881897763,0.059794777663253064,0.4827828181979285
PFXF,114,0.014144284074788696,0.007223189974420174,0.029330420573102884,0.482239388267059
BBRE,114,0.022117370467309456,0.006779309180999338,0.045872909946639805,0.4821444833789001
XLRE,114,0.022839538383670817,0.0056409541495583415,0.04744652897641094,0.48137427281616285
ICF,114,0.02207611107768841,0.004210249818053957,0.0459758840780503,0.48016719026460086
QLTA,114,0.008507726478788056,0.00472847744324123,0.01775624957739089,0.479139834214821
XSVM,114,0.024934783185583412,0.005010183485949282,0.05204564599545522,0.47909450845822515
FMHI,114,0.007605434581615257,0.003861442528088621,0.015879514942648706,0.478946278213374
TOTR,114,0.008110023258199083,0.002718670274015844,0.016939970337780275,0.4787507354786654
VTWV,114,0.02609948801984013,0.005536748950537462,0.054524101467010734,0.47867800326120674
IWN,114,0.02589175861351747,0.005443262069156907,0.054135801772072605,0.4782742245608418
DJP,114,0.016272545440830035,0.005320950052803419,0.034037414233195014,0.47807819152608316
SCHI,114,0.007844312510441273,0.004111994612636338,0.01641392240670392,0.47790603099460427
KXI,114,0.014784103702845641,0.007991521779646349,0.030937065408120745,0.4778767316102621
EPP,114,0.0212124001162873,0.007395668359714835,0.044406590014823895,0.47768585944577446
IWC,114,0.030544742781265417,0.00710790160969188,0.0639472098877182,0.47765559802996016
TSLY,114,0.06360750841358576,0.004620883073222171,0.13317548662973375,0.4776217457378847
HAUZ,114,0.020827099373789782,0.006023648068938847,0.04362072552301685,0.477458802531842
BBAX,114,0.020130425599747002,0.004527212613881448,0.04217248322931579,0.47733555290748286
SPAB,114,0.007626506596588357,0.0031542649096215625,0.01598426366702848,0.47712592556389843
EAGG,114,0.007561972337441043,0.0030032899329054397,0.015893174899635678,0.4757999823946056
RWR,114,0.021994995298682533,0.006759427276546659,0.04625121005941031,0.47555502375893866
BND,114,0.007439198046098819,0.00316999652210348,0.015650338773360223,0.4753378283901249
BBAG,114,0.007625091275051586,0.003297375251177348,0.016052067878921942,0.47502236674840725
BKAG,114,0.007605135170475107,0.0029045811603678473,0.016022094030429625,0.4746654935385608
BCI,114,0.014871105675756722,0.005436618787087344,0.03135793748141586,0.4742373660439248
IYT,114,0.02720224171108815,0.0049674693737638,0.05736381875486387,0.47420555851298996
BITU,64,0.14000700329184843,-0.004363648901569928,0.29538466637967614,0.4739819605662563
FREL,114,0.02234633353913986,0.008000521259014626,0.04717476071968712,0.47369256776779406
DFAR,114,0.021898991632080506,0.004164416754954492,0.04627701727886727,0.47321527876605035
SCHH,114,0.021965457441853388,0.00537543687996922,0.046420811895628064,0.47318124231088915
NUSC,114,0.02498851464684041,0.008294332314690345,0.05284541902727234,0.47286056401491294
EFG,114,0.020909738097780125,0.005632175219082658,0.044266056064307925,0.47236505704062065
SPSM,114,0.024981078610331324,0.004409530106825654,0.05300302617484865,0.4713141949277136
AGG,114,0.007418585266319832,0.002734271395583132,0.015781590192755494,0.4700784379590162
MMIT,114,0.00539551279842603,0.002784130173605015,0.011480564468161461,0.46996929579457225
REET,114,0.02044197810553644,0.0057289897187542405,0.04353209936596472,0.46958401738646366
TSLL,114,0.16181282497417165,0.01588404474592542,0.34480289295363103,0.46929079854307426
GSG,114,0.018245666518474413,0.0021492736910532217,0.03890011480453281,0.46903888613584116
FSEC,114,0.009002330409123235,0.0029518157061083627,0.019197127616035852,0.46894153069042255
RWO,114,0.020280251568014003,0.004378481883579477,0.04329671842914869,0.4684015857044887
IQDG,114,0.020454474373436254,0.007269425935093832,0.043749639186335135,0.467534698659299
VMBS,114,0.0083742247803595,0.003518443913504643,0.01791237041236418,0.4675106972206824
VNQ,114,0.022216106336171496,0.007711161822440471,0.04752700973676312,0.467441702291379
SPMB,114,0.00861256066448232,0.0030998234819489268,0.01842694453786329,0.46738951467430834
AVRE,114,0.020170498122533475,0.004514838273610544,0.04318433862383233,0.4670790097825394
TAGG,114,0.007892427193768144,0.002479449875625761,0.016921587196294816,0.4664117557185348
IJR,114,0.024860057793233466,0.004101447688866666,0.053318282787226376,0.4662576604809423
PEY,114,0.020539745075217514,0.008584209503805895,0.044190209513488767,0.46480307066541277
ARTY,114,0.03317712247650314,0.018127105683380385,0.07142957746279721,0.4644731728083207
PGF,114,0.013260236462461088,0.0065486358032380565,0.028560940578658545,0.4642787034951318
JMBS,114,0.008800958994601088,0.0034045243076704645,0.01896042091315263,0.46417529626127463
ILF,114,0.025680004313491458,-0.0005629857128738869,0.05533474346832988,0.46408463659344645
DFNM,114,0.004290725791910596,0.0013723094889486198,0.009263121289063325,0.46320518300635016
MBB,114,0.00842085094389193,0.002813454834980411,0.0181808497376652,0.4631714724777954
FLGV,114,0.006696375040227523,0.001304068783406498,0.014529839170642536,0.4608705548343242
BOTZ,114,0.0313539493062008,0.0066072179077533155,0.06803660250834383,0.4608394327502705
MUNI,114,0.00565341775783921,0.002323643209130477,0.01226904606780822,0.460787067437359
FIXD,114,0.008632445758994583,0.0015876856875448597,0.01874678914500814,0.4604759616285125
USO,114,0.031164866600164296,-0.004909478606954454,0.0678522513771583,0.4593048272920771
LQD,114,0.01006396779430212,0.005949529092032502,0.021924191824673502,0.4590348358007032
PGX,114,0.013430922948132428,0.004832986527401162,0.029267253876035654,0.4589061551528008
SCHZ,114,0.00713854000673515,0.003100447616208868,0.015573378983430424,0.4583809341781464
GOVT,114,0.00662590831574152,0.0016074953410299964,0.014476285942548798,0.4577077533586571
CGXU,114,0.020205734416807408,0.009611388966463852,0.044175524826116065,0.45739658999731925
IYK,114,0.013988304387443832,0.005565601977492007,0.03061355123656856,0.45693177767414633
DWAS,114,0.02828815211432075,0.0011938732546694641,0.061935963312384844,0.45673225379000754
SCHR,114,0.005803262686975193,0.0017522701139246477,0.012763116860084,0.4546900847648431
VIOV,114,0.025427231629820576,0.007415014490716798,0.056243814941412965,0.45208938362924267
EWZ,114,0.027808723828383525,-0.0005683413878267429,0.06158373197505504,0.45155957485083337
IJS,114,0.025234292832692292,0.006571812805492239,0.05596913916312008,0.4508608352747366
BAB,114,0.009076786568889057,0.0021011373519557175,0.020144802960383915,0.45057708366466315
RSSL,55,0.027318681436724997,0.007959985772955536,0.06070776738124517,0.4500030657553835
SLYV,114,0.025246915444160748,0.006719552429329645,0.05615814651340066,0.44956817508455765
IGOV,114,0.01200313109615858,0.0028135054725078046,0.026715121386445162,0.44930101280575807
IXC,114,0.02095489373645573,0.005334689340363186,0.046650445244349484,0.44918957636302265
SMDV,114,0.023201336224962052,0.00048454316038759604,0.05168078387512082,0.44893545502376175
XSD,114,0.04319816967469251,0.006961497613522938,0.0962365433466447,0.4488749093895902
BWX,114,0.011570187807478925,0.0035760112363056873,0.025777412434694103,0.4488498539871474
XLV,114,0.014797943594969372,0.0013223628758660677,0.03299109928146891,0.4485435137737703
HYD,114,0.007332989101036916,0.0016825490742917726,0.016355202111245158,0.4483582074473452
FENY,114,0.023902321598429567,0.003935590608146633,0.053483365696125225,0.44691132069426304
VDE,114,0.023910739753342358,0.003929941245908619,0.05350855365880685,0.4468582706571988
XOP,114,0.0307730239718408,-0.00399523771806537,0.06886891446296747,0.44683474702346615
PSK,114,0.012220844999544582,0.005613391986307503,0.027350104029540405,0.4468299274600581
GRNY,33,0.037777076594834105,0.01575577071583978,0.0845526136005753,0.44678780449404193
TNA,114,0.07418858337466695,0.0003980451820295716,0.16617803809510362,0.4464403613443123
SVXY,114,0.03972545399011992,0.02565237208487592,0.08908145180875204,0.44594529145535305
NANR,114,0.02172730172221954,0.005709537608058923,0.048729926911350495,0.44587183070776726
COMT,114,0.017266507843561027,0.0003844603371305766,0.03877004188816797,0.44535695610972514
IXJ,114,0.01526859821442037,0.007482466273443178,0.034304379898558175,0.44509180050976854
VHT,114,0.01487094650797706,0.002951217180568455,0.033626486366667256,0.4422390833767902
IHI,114,0.021111355968585977,0.006408324136070287,0.04802737834172173,0.43956919360402374
FMB,114,0.005693944383633348,0.0017845313877062896,0.012963091003728493,0.4392427995757828
IEF,114,0.008257603701551328,0.001789262460133001,0.018811791497668377,0.4389589211944442
IYE,114,0.022566225651665925,0.0035572669427632597,0.051572676775376906,0.4375616520731002
CALF,114,0.02428712592093909,0.0036080312755549793,0.05555876920376472,0.4371429797493312
FXI,114,0.03660307148289812,0.0021970048051829227,0.0843206763647267,0.43409366552721385
GUNR,114,0.016913285807288375,0.006714048823405094,0.0390508855258497,0.4331088931669076
RYLD,114,0.01276236243452089,0.005910919599912856,0.029500084233550005,0.43262122011185467
RSMC,37,0.02647117684925145,0.0017021666181848971,0.06176064469136176,0.42860914068395206
BGDV,28,0.01835997902233678,0.004684493784832711,0.04305883464187363,0.4263928453948952
CMF,114,0.005679819571703172,0.0011055795443511984,0.013432476877953155,0.4228423114597361
KLMN,25,0.028349292072580776,0.0,0.06720363658197193,0.42184163706679184
ITM,114,0.0061805531329220025,0.000889895195052226,0.014668441168579342,0.4213503713101504
PPLT,114,0.025226178555268278,0.004098184106804514,0.06011092311546873,0.41966047513212557
XLE,114,0.022368080737677484,0.0035192484193702356,0.053332446923345274,0.41940848447901
DBC,114,0.015268720516731681,0.000449670590883966,0.036481529000071775,0.41853291063271064
DBMF,114,0.012007000800346227,0.006202129109177612,0.02869426138620187,0.4184460662270261
ROBO,114,0.026039254812257363,0.004256106743072308,0.06263771613612973,0.41571207282951683
FBT,114,0.019103072263527036,0.005026296927391205,0.04611135820153385,0.4142812749092173
SPLB,114,0.01352711492051511,0.004713345743279418,0.032657207174265145,0.4142153016432734
VTEB,114,0.0058236696713448504,0.0005711418565848003,0.014060854665120881,0.4141760803339321
LGOV,114,0.01181710840720508,-0.0011693652528633192,0.028546699086993862,0.41395708733935765
VCLT,114,0.013544222679339758,0.005344896379182562,0.03274353518952275,0.41364570444041815
EWW,114,0.02621886113475196,0.001239613037978593,0.06368669121045208,0.4116850889318771
PDBC,114,0.014758212201350727,0.0,0.035892814823753255,0.4111745560725428
MUB,114,0.005587601465744988,5.247797447005542e-05,0.013639906869366215,0.4096509982992735
NYF,114,0.005829071908264258,0.0007768780974738432,0.014234270247031975,0.4095097119207564
ETH,48,0.09422470045942853,-0.04712607270292174,0.23063392618864853,0.408546574290015
FETH,48,0.0939361381446556,-0.04656459082341263,0.23027352302869977,0.4079328657031404
ETHA,48,0.09388038189655833,-0.045939990667176245,0.2303755758762701,0.40751013443794715
BAFE,31,0.022255901625828182,-0.012752106011588271,0.05475230684599483,0.40648335947613534
PICK,114,0.024155726333239504,0.010655737229156359,0.059447923109265215,0.40633423456764517
KSA,114,0.014355137772822314,0.0014124067443831434,0.035574004852115766,0.4035288641944552
KWEB,114,0.04308462899510688,-0.008744105301876748,0.1068966085207697,0.40304954096589196
MCHI,114,0.03351282728394719,-0.008576911100499074,0.08330347825399459,0.4022980550915972
RSPH,114,0.015176207318024262,0.0004962264189765087,0.037827218849538734,0.40119807322840817
ILTB,114,0.013490947105967339,0.002466878157507235,0.033865888218138664,0.3983638940478623
SVIX,114,0.07138943520635391,0.03515301529238779,0.17924669630168089,0.39827476142824986
OIH,114,0.031229453896539985,-0.012926092344184181,0.07851533828615062,0.3977497209873013
FXH,114,0.014876526612186487,-0.0037558207277434974,0.03763826503441564,0.39525006263130624
EWH,114,0.0272797347723848,-0.007646767739503346,0.06905464336454745,0.39504562536616
IHF,114,0.015812167383868172,-0.0037694234634186863,0.040032727761127505,0.3949810134902191
BLV,114,0.013624051956576982,-0.0013457642692278893,0.034685405061600366,0.39278918416495423
XBI,114,0.027699456443336656,-0.0007017640989872564,0.07061403844963704,0.3922655756771695
GOVI,114,0.010179559182711977,-0.0023597141817948697,0.025986266430546207,0.39172842354706866
TLH,114,0.012891876329911301,-0.0033923085444405032,0.033286734935272504,0.38729771348797387
YINN,114,0.10673652256063672,-0.014766721210812073,0.2781853290568616,0.38368853930043006
ARKG,114,0.039076823422653395,-0.005135915222863996,0.10248938119991262,0.3812768012173998
MOO,114,0.016318470018968623,0.00417571538611794,0.04315769241772051,0.3781126632309997
PWZ,114,0.007236508760778956,0.0006095063231885689,0.01933692483338039,0.37423265711241344
VGLT,114,0.013921705352642824,-0.0048971553977499305,0.03759206939644741,0.3703362325128735
IBB,114,0.017666568972776648,-0.0019233669479070126,0.04772704919897706,0.37015841685756884
SPTL,114,0.013899475135150078,-0.005116585235097115,0.03758250551057255,0.3698389701889337
SCHQ,114,0.01389498690528351,-0.005379700060341275,0.03761076453052638,0.36944175633563076
TLTW,114,0.010962474577898843,0.0027896686126077652,0.03008475723804621,0.36438633993813063
FXY,114,0.010916154193179648,-0.007397480835118653,0.030245396121186787,0.36091953133762805
TLT,114,0.014566810745075931,-0.00659111188389111,0.040622542015893874,0.3585893452796863
SVOL,114,0.020239876695151163,0.01149602857690779,0.05654841055978838,0.3579212305843969
LTPZ,114,0.012063294723066763,-0.00043444677625847916,0.033904846710729825,0.35579853305306663
CQQQ,114,0.03773380557023692,-0.0171151776780043,0.10616209696061484,0.3554357595652601
EDV,114,0.01975129179712537,-0.010117283474018135,0.058186336821699644,0.33944896475695385
ZROZ,114,0.021409300722604677,-0.01138569364474551,0.0642386730915026,0.33327744320168207
ICLN,114,0.018995609250553838,-0.010734716512850906,0.05970389157253745,0.31816366990877065
TMF,114,0.03837073497243542,-0.03313317808971272,0.12071715188716353,0.31785652968603195
ASHR,114,0.02082278275253558,-0.010871016389264576,0.06907867625199554,0.3014357524248889
LIT,114,0.021483257551906318,-0.009459052521991862,0.07538117721092083,0.28499498610634505
SH,114,0.010911151270753998,-0.01505572741940614,0.0385138976043024,0.28330426026617234
SDS,114,0.02070760525122019,-0.032942492628942,0.07542928315313013,0.27453005498118505
TAN,114,0.023578160546699516,-0.024744884348605167,0.08682086347131954,0.2715725184475773
SPXU,114,0.029993612243645874,-0.052992847642830354,0.11173677458920668,0.26843098303056917
PSQ,114,0.013612792904080434,-0.019156792525227617,0.05116580227467986,0.2660525643866806
SUSA,0,,,,
EMLP,0,,,,
PTLC,0,,,,
EWU,0,,,,
DXJ,0,,,,
TFI,0,,,,
JAVA,0,,,,
SPYI,0,,,,
AIRR,0,,,,
EUFN,0,,,,
EPI,0,,,,
XYLD,0,,,,
IBDS,0,,,,
IYH,0,,,,
UPRO,0,,,,
IYR,0,,,,
PZA,0,,,,
SLYG,0,,,,
KRE,0,,,,
FELG,0,,,,
XT,0,,,,
RSPT,0,,,,
SKYY,0,,,,
HELO,0,,,,
VTHR,0,,,,
ANGL,0,,,,
IBDT,0,,,,
GSY,0,,,,
EWY,0,,,,
FLRN,0,,,,
USRT,0,,,,
SPGP,0,,,,
DEM,0,,,,
EMLC,0,,,,
MSTY,0,,,,
MSLC,0,,,,
EWC,0,,,,
AIQ,0,,,,
DFIS,0,,,,
DISV,0,,,,
JMUB,0,,,,
XAR,0,,,,
SQQQ,0,,,,
GNR,0,,,,
URA,0,,,,
MLPX,0,,,,
HYMB,0,,,,
IHDG,0,,,,
TBLL,0,,,,
VNLA,0,,,,
FLCB,0,,,,
VIOO,0,,,,
IBDU,0,,,,
BSCS,0,,,,
FHLC,0,,,,
USCA,0,,,,
TDIV,0,,,,
IMTM,0,,,,
BKLC,0,,,,
IGLB,0,,,,
USMC,0,,,,
IAUM,0,,,,
IWX,0,,,,
PVAL,0,,,,
NUGO,0,,,,
QTEC,0,,,,
FTGC,0,,,,
UITB,0,,,,
ICVT,0,,,,
TDTT,0,,,,
EAGL,0,,,,
IMCG,0,,,,
FTSL,0,,,,
VAW,0,,,,
GSUS,0,,,,
FLTR,0,,,,
IVOO,0,,,,
AAXJ,0,,,,
NFRA,0,,,,
ITB,0,,,,
DFGR,0,,,,
LVHI,0,,,,
RECS,0,,,,
PFFD,0,,,,
AOR,0,,,,
PRFZ,0,,,,
FMDE,0,,,,
FENI,0,,,,
SLQD,0,,,,
COPX,0,,,,
